Artist and Title,Streams,Daily,year
BTS - Permission to Dance,642470864,203068.0,2021
BoyWithUke - Toxic,637843500,343365.0,2021
zzoilo - Mon Amour,634027355,344404.0,2021
Tiësto - Don't Be Shy,629992892,331139.0,2021
Cardi B - Up,612438473,186075.0,2021
Tory Lanez - The Color Violet,608923905,1247764.0,2021
Taylor Swift - Love Story (Taylor’s Version),606066655,951731.0,2021
Los Legendarios - Fiel,603535942,148542.0,2021
Taylor Swift - Wildest Dreams (Taylor's Version),600080191,955365.0,2021
Gera MX - Botella Tras Botella,591832545,400816.0,2021
Post Malone - One Right Now,590119978,272330.0,2021
Anitta - Envolver,589727265,286952.0,2021
Morgan Wallen - Wasted On You,585734178,716060.0,2021
Marc Seguí - Tiroteo,579457483,529947.0,2021
Sebastian Yatra - Tacones Rojos,577649142,401508.0,2021
Olivia Rodrigo - brutal,571564742,366272.0,2021
CKay - love nwantiti,571199081,157593.0,2021
Maluma - Sobrio,561894645,277905.0,2021
Doja Cat - Get Into It (Yuh),560519237,246790.0,2021
Nio Garcia - AM Remix,551618312,121718.0,2021
Oliver Tree - Life Goes On,536811532,195994.0,2021
Saweetie - Best Friend,535800937,181330.0,2021
Drake - Way 2 Sexy,528055841,215041.0,2021
KAROL G - EL MAKINON,527266401,305013.0,2021
Rauw Alejandro - Cúrame,521015276,304411.0,2021
Adele - Oh My God,520388716,313833.0,2021
Taylor Swift - You Belong With Me (Taylor’s Version),519688609,904609.0,2021
INTERWORLD - METAMORPHOSIS,518652596,787281.0,2021
Majestic - Rasputin,512506250,271564.0,2021
OneRepublic - Run,508261956,333103.0,2021
Rauw Alejandro - 2/Catorce,507218927,143868.0,2021
The Rare Occasions - Notion,503189244,525925.0,2021
Dua Lipa - We're Good,492348882,176384.0,2021
Trippie Redd - Miss The Rage,490612744,275358.0,2021
Ingratax - París,481312465,319606.0,2021
Gabry Ponte - Thunder,479270058,315854.0,2021
Rvssian - Nostálgico,474615004,178030.0,2021
Camila Cabello - Don't Go Yet,474051239,165255.0,2021
Troye Sivan - Angel Baby,473887103,374230.0,2021
Joel Corry - OUT OUT,468530549,235185.0,2021
Selena Gomez - Baila Conmigo,467821435,77882.0,2021
Billie Eilish - Happier Than Ever,463781009,292832.0,2021
PinkPantheress - Pain,457576128,708737.0,2021
J Balvin - In Da Getto,456732685,149708.0,2021
Joel Corry - BED,456617720,141890.0,2021
NEIKED - Better Days (NEIKED x Mae Muller x Polo G),456118851,173175.0,2021
Galantis - Heartbreak Anthem,453430628,163147.0,2021
Cochise - Tell Em,452629884,244849.0,2021
The Weeknd - Take My Breath,449651740,116007.0,2021
DVRST - Close Eyes,448542429,324682.0,2021
Madison Beer - Reckless,439208932,356364.0,2021
Tiago PZK - Entre Nosotros,438202187,193908.0,2021
Måneskin - ZITTI E BUONI,438017505,178968.0,2021
Mora - 512,432380429,240338.0,2021
Bella Poarch - Build a Bitch,430828646,141927.0,2021
Bruno Mars - Smokin Out The Window,425475258,228151.0,2021
LISA - LALISA,425255483,475789.0,2021
Blessd - Medallo,423591533,153575.0,2021
Drake - Girls Want Girls,420136361,260875.0,2021
"Bizarrap - Tiago PZK: Bzrp Music Sessions, Vol. 48",419633853,228737.0,2021
Nathan Evans - Wellerman,419483266,120387.0,2021
Kanye West - Praise God,416264033,242393.0,2021
"Olivia Rodrigo - 1 step forward, 3 steps back",414327124,357424.0,2021
JVKE - this is what falling in love feels like,413650309,415627.0,2021
P!nk - Cover Me In Sunshine,411940046,163355.0,2021
The Kid LAROI - SO DONE,409796026,131284.0,2021
bbno$ - edamame,409106633,241171.0,2021
Olivia Rodrigo - enough for you,408505558,250328.0,2021
SZA - I Hate U,407502022,283472.0,2021
Jason Derulo - Acapulco,403531388,217640.0,2021
Becky Hill - Remember,402488136,287773.0,2021
Calibre 50 - A La Antigüita,398719162,240893.0,2021
Shouse - Love Tonight (David Guetta Remix Edit),396469142,257137.0,2021
Billie Eilish - Your Power,393971164,168587.0,2021
Amaarae - SAD GIRLZ LUV MONEY Remix,392510518,213874.0,2021
Justin Quiles - Loco,392261215,112392.0,2021
J. Cole - m y . l i f e,388366111,335923.0,2021
TWICE - The Feels,388187746,256876.0,2021
Tainy - Agua,383244256,48355.0,2021
Jhayco - Ley Seca,383084509,168748.0,2021
Little Mix - Touch,381989737,58133.0,2021
Imagine Dragons - Follow You,380519834,157596.0,2021
Clinton Kane - I GUESS I'M IN LOVE,379397938,219223.0,2021
Kanye West - Hurricane,378714945,194743.0,2021
Post Malone - Motley Crew,372140642,181865.0,2021
V - Christmas Tree,371084855,230345.0,2021
Jamie Miller - Here's Your Perfect,370800491,286486.0,2021
Shawn Mendes - Summer of Love (Shawn Mendes & Tainy),370752433,150209.0,2021
Nathan Evans - Wellerman,366990618,206486.0,2021
ROSÉ - On The Ground,366900904,431389.0,2021
Drake - What’s Next,364589341,134386.0,2021
Tom Grennan - Little Bit of Love,364457998,137378.0,2021
OneRepublic - Sunshine,362618064,332587.0,2021
Tai Verdes - AOK,361155283,153852.0,2021
Jordan Davis - Buy Dirt,360959370,420599.0,2021
Lil Tjay - Run It Up,360436840,219287.0,2021
Taylor Swift - The Way I Loved You (Taylor’s Version),357572567,383337.0,2021
Ofenbach - Wasted Love,357058144,121938.0,2021
Nio Garcia - AM,352978003,68424.0,2021
LAGOS - Mónaco,350606591,460364.0,2021
Rochy RD - Ella No Es Tuya,349446042,84186.0,2021
J. Cole - p r i d e . i s . t h e . d e v i l,341651873,177006.0,2021
Mareux - The Perfect Girl,341568340,445338.0,2021
Sech - 911,339539646,99712.0,2021
Henrique & Juliano - Arranhão,339384667,124633.0,2021
NIKI - Every Summertime,337942370,280390.0,2021
Conan Gray - People Watching,336158843,411073.0,2021
Matt Sassari - Give It To Me,333668612,574417.0,2021
Don Omar - Bandoleros,331433289,211113.0,2021
Sech - 911 (Remix),329279057,132935.0,2021
J Balvin - Poblado,329261484,119758.0,2021
Morgan Wallen - Sand In My Boots,327947830,269754.0,2021
Taylor Swift - Mr. Perfectly Fine (Taylor’s Version) (From The Vault),326657218,322544.0,2021
Coldplay - Higher Power,322484017,164278.0,2021
KAROL G - SEJODIOTO,322327723,159426.0,2021
Yeat - Monëy so big,318969358,392377.0,2021
Marca MP - Ya Acabo,318819728,150703.0,2021
Ashnikko - Slumber Party,318006876,145731.0,2021
Shawn Mendes - It'll Be Okay,317249286,181027.0,2021
DJ Khaled - EVERY CHANCE I GET,316822075,252139.0,2021
Feby Putri - Runtuh,316076110,476354.0,2021
Eyedress - Something About You,315096025,626591.0,2021
"Tion Wayne - Body (Remix) [feat. ArrDee, E1 (3x3), ZT (3x3), Bugzy Malone, Buni, Fivio Foreign & Darkoo]",313686406,97560.0,2021
Grupo Firme - Ya Supérame (En Vivo),313395516,217502.0,2021
"Tanishk Bagchi - Raataan Lambiyan (From ""Shershaah"")",313115045,518099.0,2021
Öwnboss - Move Your Body,312426719,229326.0,2021
Benson Boone - GHOST TOWN,310266175,221536.0,2021
AJR - World's Smallest Violin,308961996,225443.0,2021
Central Cee - Obsessed With You,307222692,207763.0,2021
Lil Tjay - Headshot,307128387,169207.0,2021
Walker Hayes - Fancy Like,302887451,128048.0,2021
ENHYPEN - FEVER,298806823,216638.0,2021
KAROL G - 200 COPAS,298464880,236648.0,2021
Billie Eilish - NDA,298334743,191787.0,2021
Megan Thee Stallion - Thot Shit,297465793,112608.0,2021
Latto - Big Energy,296518264,183674.0,2021
Justin Bieber - Off My Face,296430151,215631.0,2021
Olivia Rodrigo - hope ur ok,295559587,168605.0,2021
Regard - You,295248232,137878.0,2021
ROSÉ - Gone,295247108,262415.0,2021
Fireboy DML - Peru,290918347,133371.0,2021
"Tyler, The Creator - WUSYANAME",290734602,226246.0,2021
Tiago PZK - Salimo de Noche,289401411,121027.0,2021
Imagine Dragons - Enemy,289118413,151556.0,2021
Lil Durk - Broadway Girls,286645588,283956.0,2021
Imagine Dragons - Wrecked,284697371,157259.0,2021
Luude - Down Under,284068439,157469.0,2021
Billie Eilish - Lost Cause,282334132,127127.0,2021
Fred again.. - Marea (we’ve lost dancing),281272634,294371.0,2021
George Henrique & Rodrigo - Vai Lá Em Casa Hoje,281055798,114598.0,2021
"Bizarrap - Eladio Carrion: Bzrp Music Sessions, Vol. 40",280764657,247136.0,2021
LeeHi - ONLY,280029797,330633.0,2021
IVE - ELEVEN,279699099,178231.0,2021
Taylor Swift - I Knew You Were Trouble (Taylor's Version),278628371,449221.0,2021
Drake - Champagne Poetry,278466327,210222.0,2021
YOASOBI - 怪物,278134491,203889.0,2021
Kungs - Never Going Home,276227089,133029.0,2021
Ashe - Till Forever Falls Apart,276014151,347389.0,2021
Matisse - Como Lo Hice Yo,273747041,218603.0,2021
João Gomes - Meu Pedaço de Pecado,272526101,66086.0,2021
Drake - Yebba’s Heartbreak,272466735,474527.0,2021
Kanye West - Moon,272446682,182237.0,2021
Israel & Rodolffo - Batom de Cereja,271927583,74651.0,2021
Becky Hill - My Heart Goes (La Di Da),270739665,172988.0,2021
DJ Snake - SG,270125985,117870.0,2021
Ruth B. - Dandelions,269706319,189035.0,2021
Wisin - Fiel,268273819,50360.0,2021
Rauw Alejandro - Sexo Virtual,267510969,148447.0,2021
Taylor Swift - right where you left me,267237292,454362.0,2021
Taylor Swift - We Are Never Ever Getting Back Together (Taylor's Version),263790622,468727.0,2021
Young Stoner Life - Solid,262532842,89390.0,2021
WILLOW - t r a n s p a r e n t s o u l feat. Travis Barker,262089592,69637.0,2021
JNR CHOI - TO THE MOON,261592634,81560.0,2021
"Brent Faiyaz - GRAVITY (FEAT. TYLER, THE CREATOR)",259955517,175806.0,2021
Sarah Cothran - As the World Caves In,259889169,164019.0,2021
"Bizarrap - L-Gante: Bzrp Music Sessions, Vol.38",259813854,87716.0,2021
Ryan Castro - Mujeriego,258546766,138373.0,2021
PlayaPhonk - Phonky Town,258347437,95013.0,2021
Sech - Sal y Perrea,257798791,58900.0,2021
Ryan Castro - Monastery,257760268,254760.0,2021
Alesso - When I’m Gone,257157276,160808.0,2021
Maluma - Aloha,256144983,71816.0,2021
Montell Fish - Fall in Love with You.,254884727,391348.0,2021
"The Kid LAROI - F*CK YOU, GOODBYE",254839379,98359.0,2021
Kordhell - Live Another Day,253904476,250186.0,2021
ENHYPEN - Drunk-Dazed,253523616,218766.0,2021
Camilo - Índigo,252756745,122707.0,2021
Matheus Fernandes - Baby Me Atende,252161671,48484.0,2021
Key Glock - Ambition For Cash,250639111,336739.0,2021
PinkPantheress - Break It Off,250472693,246533.0,2021
Conan Gray - Astronomy,249629697,278811.0,2021
Henrique & Juliano - A Maior Saudade,249578994,89567.0,2021
NATTI NATASHA - Ram Pam Pam,248638430,51836.0,2021
Billie Eilish - Billie Bossa Nova,247243053,370999.0,2021
Hensonn - Sahara,246523913,193100.0,2021
BTS - Film out,245603710,62806.0,2021
Roddy Ricch - late at night,245205160,88064.0,2021
Grupo Los de la O - Fuga Pa Cali 2,245193446,181452.0,2021
Kanye West - Off The Grid,244685578,156932.0,2021
Jeremy Zucker - this is how you fall in love,243896198,152461.0,2021
Taylor Swift - Red (Taylor's Version),243640298,283976.0,2021
Baby Keem - 16,243229130,319352.0,2021
Joyner Lucas - Ramen & OJ,241983416,115697.0,2021
Emmy Meli - I AM WOMAN,241327475,89317.0,2021
Giveon - For Tonight,240797616,136367.0,2021
Lil Tecca - LOT OF ME,240476475,373263.0,2021
Calvin Harris - By Your Side,240072461,89522.0,2021
Ángela Aguilar - Dime Cómo Quieres,239919451,122471.0,2021
Becky G - FULANITO,239291346,87046.0,2021
Ariana Grande - 34+35 Remix,237747264,106801.0,2021
J. Cole - a m a r i,237506245,196099.0,2021
Grupo Firme - En Tu Perra Vida,237382286,162474.0,2021
Alvaro Diaz - Problemón,236766088,175707.0,2021
KAROL G - EL BARCO,236190539,333036.0,2021
ITZY - LOCO,235960330,144861.0,2021
TOMORROW X TOGETHER - 0X1=LOVESONG (I Know I Love You) feat. Seori,235216840,137699.0,2021
Ivan Cornejo - Está Dañada,234936967,161911.0,2021
DEKKO - 12x3,234723870,143122.0,2021
StarBoi3 - Dick,234616645,79121.0,2021
Egzod - Royalty,234300465,494786.0,2021
KSLV Noh - Disaster,234134906,179207.0,2021
The Kid LAROI - WITHOUT YOU,233989187,81406.0,2021
Yng Lvcas - La Bebe,233133827,167958.0,2021
Dímelo Flow - Se Le Ve,232067721,53361.0,2021
Christian Nodal - La Sinvergüenza,231617897,189957.0,2021
Russ - 3:15 (Breathe),230753783,559759.0,2021
Anne-Marie - Our Song,230596817,83640.0,2021
KAROL G - LOCATION,230452331,37272.0,2021
Camilo - KESI,230301834,75105.0,2021
Zack Tabudlo - Pano,229942666,198485.0,2021
Shubh - We Rollin,228954038,181070.0,2021
Sidhu Moose Wala - 295,228830226,261144.0,2021
siouxxie sixxsta - masquerade,228441614,194726.0,2021
"Tyler, The Creator - SWEET / I THOUGHT YOU WANTED TO DANCE",228320224,222267.0,2021
Bruno Mars - Skate,227298795,127216.0,2021
Trueno - DANCE CRIP,227097490,171670.0,2021
Chani Nattan - Daku,226490696,232145.0,2021
Taylor Swift - Fearless (Taylor’s Version),226077184,437132.0,2021
Coldplay - Let Somebody Go,225998303,131833.0,2021
Adele - I Drink Wine,225799093,199805.0,2021
Nardo Wick - Who Want Smoke??,225475473,140749.0,2021
Stray Kids - Thunderous,225438546,154993.0,2021
Summer Walker - No Love,224525115,223747.0,2021
Jorge & Mateus - Molhando o Volante,224355677,89875.0,2021
Taylor Swift - All Too Well (Taylor's Version),223925528,260910.0,2021
Cody Johnson - 'Til You Can't,222895960,203273.0,2021
Vance Joy - Missing Piece,222733020,149183.0,2021
Juice WRLD - Bad Boy,221742979,95523.0,2021
Taylor Swift - 22 (Taylor's Version),221694870,378607.0,2021
Alan Walker - Sweet Dreams,221195707,143801.0,2021
David Guetta - Memories,220613482,170338.0,2021
aespa - Next Level,220441187,141672.0,2021
YBN Nahmir - Opp Stoppa,220353587,159461.0,2021
Dave - Clash,219371204,118281.0,2021
TINI - Bar,219125735,96226.0,2021
Justin Bieber - As I Am,218961799,69617.0,2021
Myke Towers - ALMAS GEMELAS,217864689,114053.0,2021
OFFICIAL HIGE DANDISM - Cry Baby,217539744,110353.0,2021
Internet Money - His & Hers,216620421,52091.0,2021
Eladio Carrion - Me Gustas Natural,215876744,249546.0,2021
Billie Eilish - Halley's Comet,214921202,264981.0,2021
Gusttavo Lima - Ficha Limpa,214860867,63285.0,2021
Gusttavo Lima - Bloqueado,214525400,84153.0,2021
Trueno - FEEL ME??,214436208,191473.0,2021
Sub Urban - INFERNO,214121370,129640.0,2021
The Kid LAROI - ALWAYS DO,213988893,59068.0,2021
Carlos Vives - Canción Bonita,213988107,105590.0,2021
Bo Burnham - Bezos I,213057235,72167.0,2021
vaultboy - everything sucks,212269712,143917.0,2021
Kxllswxtch - WASTE,212210619,325809.0,2021
Ed Sheeran - Merry Christmas,211972379,483446.0,2021
Myke Towers - EXPERIMENTO,211745435,132188.0,2021
Fuego - Una Vaina Loca,211551617,78934.0,2021
John Mayer - I Guess I Just Feel Like,211415054,61025.0,2021
"Bizarrap - Nicky Jam: Bzrp Music Sessions, Vol. 41",210891635,50091.0,2021
Marília Mendonça - Troca de Calçada,210470954,111044.0,2021
J Balvin - Una Nota,209283088,41301.0,2021
Mimi Webb - Good Without,209269935,61532.0,2021
347aidan - MEMORIES! (Bonus Track),208918460,114693.0,2021
Emilia - como si no importara,208792414,153191.0,2021
Naps - La kiffance,208594534,73512.0,2021
Maroon 5 - Lost,208374331,99434.0,2021
TWICE - Alcohol-Free,208101533,104728.0,2021
Rauw Alejandro - Aquel Nap ZzZz,207616839,197483.0,2021
Los Ángeles Azules - Otra Noche,207361274,184435.0,2021
RealestK - WFM,207201703,110004.0,2021
El Alfa - La Mamá de la Mamá,206450815,122930.0,2021
Luan Santana - MORENA,206178346,56632.0,2021
Grupo Firme - Se Fue La Pantera (En Vivo),206010443,115988.0,2021
Henrique & Juliano - Acordo,204674874,123794.0,2021
Nio Garcia - Travesuras,204585907,42476.0,2021
DaBaby - Ball If I Want To,204380802,79057.0,2021
Aimer - 残響散歌,203989557,146138.0,2021
Matuê - Quer Voar,203669913,79661.0,2021
Sia - Floating Through Space,203369236,35912.0,2021
ERNEST - Flower Shops,202358938,220105.0,2021
Alex Rose - Me Fije,201978912,50951.0,2021
Drake - No Friends In The Industry,201305996,122458.0,2021
Feid - FRIKI,201265505,255206.0,2021
Piso 21 - Tan Bonita,200462640,186983.0,2021
Little Mix - No More Sad Songs,200318877,29631.0,2021
Fuerza Regida - Me Acostumbre A Lo Bueno,199918635,145772.0,2021
Little Mix - Power,199784313,24020.0,2021
Billie Eilish - Getting Older,199764721,172648.0,2021
Måneskin - CORALINE,198945840,120543.0,2021
Camilo - Machu Picchu,198640753,62094.0,2021
Lana Del Rey - Chemtrails Over The Country Club,198501664,465727.0,2021
MEDUZA - Tell It To My Heart,198484130,130668.0,2021
Lil Tecca - NEVER LEFT,198328966,87217.0,2021
TOMORROW X TOGETHER - LO$ER=LO♡ER,197921834,115697.0,2021
PEDRO SAMPAIO - GALOPA,197613161,55804.0,2021
Rebzyyx - all I want is you,197380409,208188.0,2021
Ryan Castro - Malory,197366007,331853.0,2021
Jason Derulo - Lifestyle,196141165,37453.0,2021
The Kid LAROI - TRAGIC,195602982,65290.0,2021
Boza - Ella,194755628,58344.0,2021
Sam Fender - Seventeen Going Under,194749374,136232.0,2021
Maroon 5 - Nobody's Love,194219077,37136.0,2021
Dan + Shay - Glad You Exist,193799973,53587.0,2021
Bruno Mars - After Last Night,193495374,251779.0,2021
Tayrone - Cê Tá Preparada,192798192,43797.0,2021
aespa - Savage,192795516,172312.0,2021
Gerardo Ortiz - Tranquilito,192502905,136948.0,2021
"BANDIDO - No Me Conocen (Remix) [con DUKI, Rei & Tiago PZK]",192494829,63355.0,2021
Rusherking - Además de Mí,192401730,83082.0,2021
Zoe Wees - Girls Like Us,192399193,33415.0,2021
Spice - Go Down Deh,192145158,136720.0,2021
Reik - Perfecta,191581125,82592.0,2021
Rauw Alejandro - La Old Skul,191580227,132887.0,2021
Natanael Cano - Porte Exuberante,191365781,168704.0,2021
ITZY - In the morning,191334529,91130.0,2021
Leo Rizzi - Amapolas,191187950,142963.0,2021
Teto - M4,191165071,150121.0,2021
Adie - Paraluman,190942610,124703.0,2021
Sam Fischer - What Other People Say,190634119,49096.0,2021
Chlöe - Have Mercy,190633207,74330.0,2021
Raí Saia Rodada - Tapão Na Raba,190632935,40250.0,2021
El Fantasma - El Bélico,189967334,193879.0,2021
Anuel AA - Súbelo,189480261,71123.0,2021
C. Tangana - Ateo,189331664,90792.0,2021
Duki - Malbec,188920184,107124.0,2021
Adele - Can I Get It,188745087,111347.0,2021
42 Dugg - 4 Da Gang,188377020,86862.0,2021
Tate McRae - feel like shit,188062018,131305.0,2021
Feid - SI TÚ SUPIERAS,188041919,178291.0,2021
Taylor Swift - I Bet You Think About Me,187951394,178781.0,2021
Mora - Tuyo,187901093,386533.0,2021
Twenty One Pilots - Shy Away,187491523,77358.0,2021
Tesher - Jalebi Baby (Tesher x Jason Derulo),187453694,81534.0,2021
Baby Keem - lost souls,187257745,131504.0,2021
Taylor Swift - Nothing New,187153558,209647.0,2021
Weeekly - After School,187008088,80337.0,2021
TOMORROW X TOGETHER - Anti-Romantic,186606435,77619.0,2021
Mari Fernandez - Parada Louca,186496333,80799.0,2021
Clinton Kane - CHICKEN TENDIES,185755237,63078.0,2021
Ryan Hurd - Chasing After You,185608689,76301.0,2021
Zé Neto & Cristiano - Ela e Ela,185279921,90162.0,2021
Doja Cat - I Don't Do Drugs,184826767,77828.0,2021
Lizzo - Rumors,184561120,49484.0,2021
Tech N9ne - Face Off,183951770,68398.0,2021
Billie Eilish - I Didn't Change My Number,183635465,154291.0,2021
Travis Scott - ESCAPE PLAN,182490334,122343.0,2021
Mahalini - Melawan Restu,182390968,154433.0,2021
OneRepublic - Someday,182323662,112430.0,2021
Lyodra - Pesan Terakhir,182094129,257221.0,2021
Fujii Kaze - きらり,182087726,139999.0,2021
MC Zaquin - Não Nasceu pra Namorar,181436755,40424.0,2021
Camilo - Ropa Cara,181021875,27382.0,2021
Elle King - Drunk (And I Don't Wanna Go Home),180712676,82482.0,2021
Little Mix - Wasabi,180359179,49842.0,2021
Drake - TSU,180318233,150734.0,2021
Sabrina Carpenter - Skin,180075085,53649.0,2021
Zé Neto & Cristiano - Você Beberia Ou Não Beberia?,179992288,101669.0,2021
Nicky Jam - Fan de Tus Fotos,179946661,40250.0,2021
La Santa Grifa - Amnesia,179849682,196164.0,2021
Kaito Shoma - Scary Garry,179765768,95034.0,2021
Morat - Idiota,179672236,161215.0,2021
DJ Matt D - Pandora,179666292,82315.0,2021
Jossef - Persia,179616299,169601.0,2021
A1 x J1 - Latest Trends,179490346,56119.0,2021
Arthur Nery - Pagsamo,179377602,174684.0,2021
Alok - Love Again,179376271,88386.0,2021
Manuel Turizo - Mala Costumbre,179020348,44979.0,2021
Lucky Daye - Over,178781144,131063.0,2021
